species,filename,mean_R,mean_G,mean_B,mean_brightness,contrast
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082840.jpg,162.90143,130.21548,94.758705,135.94641,63.089066
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082848.jpg,192.70876,157.51096,109.080086,162.51405,54.81633
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082930.jpg,174.58379,148.89569,98.97916,150.88599,62.654736
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082933.jpg,177.55247,151.21762,100.87838,153.35295,61.084747
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082934.jpg,182.78133,157.59879,107.68843,159.43867,56.978157
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082936.jpg,178.18832,153.00497,103.10086,154.84584,61.290543
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082952.jpg,177.60934,155.60591,118.71041,157.9787,63.050182
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082953.jpg,173.72523,152.27898,116.62704,154.62721,66.2114
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082954.jpg,182.26384,160.64827,125.197754,163.06992,65.69051
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082954_1.jpg,183.70927,162.19049,126.20282,164.5219,64.61261
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082955.jpg,180.12537,158.75833,123.26921,161.10155,65.93069
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082956.jpg,181.30212,159.82202,124.07978,162.16989,65.27417
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082956_1.jpg,182.25095,160.71729,124.85666,163.06767,64.84148
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_082957.jpg,180.57729,159.0926,123.3866,161.44609,65.596085
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083001.jpg,191.27823,168.38257,134.72192,171.39131,60.06156
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083002.jpg,190.0162,166.17651,134.99907,169.75037,59.6489
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083004.jpg,176.00272,151.55508,114.57841,154.64948,58.530605
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083005.jpg,175.49751,150.2752,113.04633,153.57275,57.815132
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083007.jpg,178.0334,151.98172,114.66782,155.51736,56.45035
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083009.jpg,186.93555,162.75362,128.33525,166.06027,59.51337
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083010.jpg,175.957,152.13782,117.6729,155.3307,59.03919
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083012.jpg,165.43637,141.1308,106.36507,144.43503,58.40747
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083013.jpg,174.76344,150.10365,114.66509,153.43701,58.594307
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083018.jpg,189.71185,165.5612,140.93066,169.97432,69.98594
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083019.jpg,188.27328,167.39954,141.45044,170.68262,69.85172
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083021.jpg,176.9789,155.08038,128.1727,158.56056,68.6986
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083024.jpg,186.1817,165.75484,141.67729,169.11754,69.16447
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083025.jpg,184.62022,165.88809,140.73087,168.6213,69.105415
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083026.jpg,192.6822,174.02246,148.65593,176.70995,66.30004
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_083027.jpg,194.15164,175.4674,150.2699,178.18176,65.21607
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_103608.jpg,175.6452,165.3935,147.22508,166.38737,55.652306
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_103611.jpg,175.82101,167.21837,146.66507,167.44763,61.01947
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200807_103614.jpg,189.14719,179.93326,158.63622,180.26024,57.625427
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143619.jpg,105.68296,131.67732,81.11521,118.14101,70.26682
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143624.jpg,115.580246,139.24428,91.148964,126.685814,72.639984
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143630.jpg,123.476456,148.16312,90.82406,134.24512,68.26604
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143630_1.jpg,103.89581,128.86853,89.304504,116.891426,72.070915
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143631.jpg,100.28174,125.53409,84.90568,113.35211,72.14594
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143700.jpg,81.384514,97.54511,70.13858,89.58885,72.85506
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143714.jpg,76.38387,102.37142,53.72026,89.054855,62.017925
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143737.jpg,94.728874,118.11662,73.80285,106.071846,70.80007
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143742.jpg,111.38221,136.66783,81.831764,122.85605,68.25813
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200815_143747.jpg,84.199554,101.73101,61.312595,91.88146,68.362434
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092353.jpg,77.359795,101.11586,54.21979,88.66666,67.796684
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092358.jpg,74.86787,94.172646,50.458332,83.417015,67.62462
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092401.jpg,79.16249,99.758354,55.439938,88.54799,68.46955
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092407.jpg,94.930916,117.17875,66.272995,104.723335,73.74102
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092414.jpg,90.22217,111.58863,63.840424,99.75675,70.85909
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092416.jpg,89.06765,108.70858,62.284653,97.54359,70.89352
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092548.jpg,165.9211,155.0931,131.38426,155.62782,61.25289
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092552.jpg,175.76357,160.83742,134.97603,162.35225,72.366035
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092603.jpg,172.32817,161.15117,139.74745,162.05301,69.38299
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092604.jpg,172.23721,161.2143,139.6521,162.05196,69.53749
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092606.jpg,176.04976,165.04706,144.27715,165.96925,70.48956
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092607.jpg,176.03075,164.90388,144.1257,165.86191,70.5028
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_092713.jpg,166.02873,153.458,128.22801,154.34058,66.35155
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_093934.jpg,129.40668,132.58792,121.05328,130.32175,66.807274
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_093936.jpg,127.448654,131.92024,120.99211,129.33746,69.26769
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094018.jpg,173.45499,166.52138,145.24884,166.16937,69.937256
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094021.jpg,175.21909,166.91829,145.17899,166.92172,68.461914
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094022.jpg,176.63968,168.52629,146.48819,168.43991,68.929184
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094026.jpg,168.57774,158.55605,135.95007,158.97539,68.45613
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094029.jpg,171.0126,165.31218,145.59615,164.76901,68.89586
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094032.jpg,173.54912,167.08353,146.21748,166.63809,70.238625
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094314.jpg,176.36934,160.3039,136.00406,162.33717,66.92597
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094315.jpg,177.42705,160.90625,136.27318,163.0378,66.293816
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094317.jpg,177.73276,162.2223,137.32259,164.02147,66.272964
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094320.jpg,178.44464,160.06712,134.92271,162.69554,67.30489
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094400.jpg,154.52061,151.34398,134.74512,150.4016,66.13007
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094401.jpg,161.16055,159.07808,143.3529,157.90816,66.75766
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094402.jpg,158.53513,155.86354,139.05203,154.74588,65.53611
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094403.jpg,161.7366,159.78787,142.92747,158.4482,65.471405
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20200816_094413.jpg,187.68887,184.75334,165.15213,183.39651,67.84197
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113400.jpg,105.37973,120.37126,66.84686,109.78713,62.389133
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113402.jpg,106.75442,120.391624,66.81227,110.206,58.464714
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113404.jpg,107.43616,120.99599,66.35791,110.712814,55.298435
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113405.jpg,101.02067,114.51785,62.209454,104.519066,53.497204
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113417.jpg,104.341866,116.39206,63.36072,106.743515,55.62413
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113419.jpg,103.93133,115.32857,63.104206,105.96713,56.53975
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113423.jpg,111.73176,124.442406,70.77235,114.523506,58.136642
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113424.jpg,111.999855,124.54888,70.874374,114.6779,58.302082
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113426.jpg,105.47658,117.877045,65.783134,108.23068,55.161938
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113428.jpg,105.52107,117.53029,65.81084,108.04353,57.35944
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_113428_1.jpg,105.5771,117.5753,66.12689,108.12274,57.442852
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_115709.jpg,149.39537,155.19682,129.80058,150.56693,65.769516
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_115734.jpg,137.3878,135.93083,114.89621,133.96835,85.622574
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210725_115737.jpg,105.265205,104.545715,90.19464,103.124725,78.78074
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_174748.jpg,115.73277,113.57783,97.68744,112.410675,83.85989
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_174758.jpg,111.31344,111.12164,84.3226,108.124,66.738045
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180238.jpg,138.84926,139.86635,117.38622,136.99951,72.49684
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180241.jpg,138.762,140.51631,119.051056,137.54486,77.214066
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180243.jpg,117.503944,120.342445,101.53323,117.34946,75.26818
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180246.jpg,105.903824,106.981026,91.874054,104.93662,65.50496
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180249.jpg,127.32779,130.27464,109.45187,127.019905,72.57687
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180254.jpg,108.694496,111.56397,101.26182,109.53154,73.127335
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180259.jpg,122.560936,121.05328,104.74515,119.644714,74.918846
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180323.jpg,112.3403,123.46691,90.017876,116.32686,67.346176
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180325.jpg,85.98291,94.06543,67.16168,88.581856,59.761814
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180337.jpg,118.986084,120.48146,107.03318,118.50116,63.988823
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180340.jpg,131.59612,134.72412,127.586494,132.9753,62.79639
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180342.jpg,131.85873,132.96053,123.22859,131.52158,64.82536
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_180345.jpg,120.502594,122.56834,111.664375,120.70762,61.04396
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181634.jpg,103.546555,116.30491,67.41519,106.91667,59.873234
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181636.jpg,101.20526,115.57628,63.60806,105.354996,57.361485
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181644.jpg,88.35122,91.10348,67.70617,87.61315,62.417805
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181645.jpg,89.25934,93.162506,69.349976,89.280914,62.767517
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181648.jpg,105.72178,104.44095,71.5396,101.073166,71.97742
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181650.jpg,102.78245,111.245026,79.44716,105.08995,67.867615
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181656.jpg,121.58418,121.68401,82.21205,117.15441,71.68939
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181659.jpg,127.05336,129.10449,89.25527,123.94845,72.11281
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181659_1.jpg,127.113396,128.71815,88.77701,123.68531,72.012115
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181701.jpg,124.779076,123.80203,89.55377,120.18999,75.5187
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181702.jpg,123.341705,122.1897,87.90655,118.625824,75.77654
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181703.jpg,125.453606,126.56818,86.46347,121.662994,71.01434
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181706.jpg,104.76169,105.015686,69.74834,100.919334,65.568504
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181715.jpg,122.427444,119.29,80.94812,115.8572,71.56114
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181718.jpg,112.065926,109.00976,71.353775,105.63068,69.03718
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181722.jpg,110.412094,110.61085,73.09516,106.27472,68.77976
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181727.jpg,110.620964,111.49416,73.09049,106.855095,69.78117
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181729.jpg,116.639854,114.6299,75.36885,110.75521,70.77413
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_181731.jpg,108.796234,106.368484,67.701836,102.68625,67.93049
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183749.jpg,82.78058,91.10796,74.387596,86.712006,73.25122
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183801.jpg,93.03354,100.746346,86.18087,96.779594,74.24523
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183803.jpg,99.13399,107.20812,94.34402,103.327644,75.40739
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183806.jpg,104.519135,109.76712,98.36882,106.898544,69.21136
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183810.jpg,123.293686,126.315186,112.519936,123.83926,69.9323
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183811.jpg,113.88128,116.7739,100.484,114.052086,68.21746
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183816.jpg,112.06763,116.80875,97.45033,113.18437,65.84788
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_183818.jpg,118.73436,123.203735,104.17549,119.69835,67.2938
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184107.jpg,70.50274,88.38072,39.885517,77.5067,60.62718
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184109.jpg,76.70902,93.49222,44.739086,82.91613,63.680992
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184110.jpg,74.80765,92.22205,42.711246,81.37093,61.81375
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184118.jpg,77.00776,95.18673,43.135525,83.81734,60.842247
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184118_1.jpg,65.16255,83.06848,35.735218,72.318565,53.89465
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184121.jpg,76.353455,91.63564,43.684914,81.59982,64.391235
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184121_1.jpg,77.6456,92.56115,44.09137,82.57576,63.78759
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184124.jpg,76.23801,91.887276,43.106712,81.647194,60.645832
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184126.jpg,86.20732,102.96064,49.37934,91.84315,65.082306
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184129.jpg,89.432304,105.25629,50.745316,94.31077,65.320206
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20210729_184130.jpg,85.18376,100.53269,47.60071,89.909225,63.611618
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121900.jpg,147.8385,144.24605,138.5093,144.66602,74.984924
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121903.jpg,159.03085,155.86278,152.14345,156.38617,75.68427
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121911.jpg,94.13016,91.27746,87.77011,91.730606,72.49282
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121914.jpg,91.57139,91.297714,93.03841,91.577896,71.150734
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121915.jpg,89.29725,88.015724,87.60769,88.352516,73.58667
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121916.jpg,95.99891,94.69246,93.961464,94.99961,72.82438
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121918.jpg,90.31303,88.88687,87.765724,89.185356,70.86486
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121919.jpg,88.122,86.53127,84.174194,86.73813,66.93679
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121920.jpg,87.74493,86.147224,83.90596,86.36962,65.26944
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121920_1.jpg,95.39731,93.08665,90.619026,93.49638,69.681564
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121924.jpg,89.30689,87.46777,85.134674,87.75163,65.836174
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121925.jpg,94.10156,89.75089,87.35752,90.77878,69.09381
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121941.jpg,96.216156,94.15852,91.10815,94.426056,70.08675
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121942.jpg,94.66156,89.027824,85.047066,90.258545,68.54143
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121958.jpg,100.91706,98.26414,94.10713,98.58343,72.59599
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_121959.jpg,100.42113,97.72129,93.62362,98.061455,72.83675
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122008.jpg,105.96693,102.85805,99.54913,103.41033,72.023346
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122010.jpg,105.405426,102.894325,99.19406,103.223434,73.27636
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122012.jpg,103.579216,100.92905,97.78984,101.363655,73.66677
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122014.jpg,101.407875,98.52719,95.09957,98.9978,73.99624
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122955.jpg,135.70752,133.81374,131.99713,134.1729,77.93618
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122956.jpg,128.29242,124.76787,122.516655,125.56513,75.90149
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_122957.jpg,127.93385,126.14388,124.71254,126.51577,76.618164
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123002.jpg,128.3911,126.8059,125.170746,127.09346,77.42561
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123003.jpg,127.13479,125.56746,124.13453,125.87292,77.29562
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123006.jpg,127.91229,126.132256,124.13849,126.437225,76.96326
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123006_1.jpg,130.16452,128.07076,125.92285,128.45189,76.68382
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123007.jpg,117.24283,115.58276,113.439415,115.83483,73.33172
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123010.jpg,128.84128,127.061874,124.37434,127.28754,77.134735
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123010_1.jpg,131.58812,129.83835,127.15078,130.05487,78.02515
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123012.jpg,134.53162,132.93874,129.09291,132.97658,77.796364
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123013.jpg,128.95117,123.830505,119.14637,124.82754,76.611755
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123029.jpg,126.62543,110.90889,91.64501,113.41202,64.377785
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123030.jpg,126.52288,110.49355,91.42621,113.11263,64.597885
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123031.jpg,126.453476,109.80225,91.13908,112.65334,64.83383
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123426.jpg,136.9653,131.42105,135.86644,133.58559,91.26508
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123429.jpg,126.48749,120.58164,125.869286,122.95008,92.64579
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123436.jpg,132.74327,129.1753,118.336716,129.0066,97.74128
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123454.jpg,109.29138,102.860954,103.24889,104.82785,88.02384
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123457.jpg,59.640194,56.989773,48.49181,56.81351,81.78226
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123458.jpg,87.59681,84.31843,78.232285,84.60492,93.97228
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123507.jpg,93.989784,89.65709,86.91916,90.64043,86.48891
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123510.jpg,59.892235,55.382637,51.09828,56.2426,81.54864
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123520.jpg,122.52655,120.4453,113.134964,120.23439,91.53284
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123523.jpg,82.57203,75.2836,65.441414,76.3409,84.95008
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123544.jpg,125.981026,117.813034,114.66574,119.89651,81.28533
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123548.jpg,115.7331,105.15102,101.16979,107.8613,82.870026
BabockaAdmiral,BabockaAdmiral_Kolovraty_IMG_20220626_123557.jpg,94.94943,89.90606,86.4399,91.018974,79.351585
